사용월,호선명,지하철역,승차총승객수,하차총승객수,lat,lng
202105,1호선,동대문,231135,221755,37.5717775660734,127.011167102297
202105,1호선,동두천,44086,50667,37.9278370541411,127.054940223638
202105,1호선,동두천중앙,64492,62303,37.9018057802045,127.056238895955
202105,1호선,동묘앞,170846,178939,37.5733722075697,127.01675118037
202105,1호선,동암,312178,313492,37.4710056673671,126.702935214739
202105,1호선,동인천,286191,271387,37.4759574845683,126.631750522383
202105,1호선,두정,112041,114827,36.8329346310528,127.149020699344
202105,1호선,망월사,159926,162354,37.725963479768,127.046509519875
202105,1호선,명학,185195,184725,37.3852171904558,126.935265701361
202105,1호선,방학,195950,192488,37.6663490420969,127.044424667701
202105,1호선,배방,20597,19843,36.7775631745193,127.052904723378
202105,1호선,백운,147445,145862,37.4832252226726,126.70727338322
202105,1호선,병점,289579,289251,37.2068017946815,127.033243427141
202105,1호선,보산,32388,29541,37.9143185033452,127.057237110508
202105,1호선,봉명,24612,23778,36.8012573235829,127.135835679685
202105,1호선,부개,175254,163493,37.4883181353962,126.740251327956
202105,1호선,부천,673638,676741,37.4840369248427,126.782649695027
202105,1호선,부평,619687,658295,37.4904472744166,126.723486369222
202105,1호선,서동탄,31268,27364,37.1959264123992,127.052133990784
202105,1호선,서빙고,38440,35381,37.5199555398566,126.990048630943
202105,1호선,서울,961930,843986,37.549118478341,126.970484281315
202105,1호선,서울,961930,843986,37.549118478341,126.970484281315
202105,1호선,서정리,138010,129162,37.0570033704623,127.053006355073
202105,1호선,석계,165470,188491,37.6150480846952,127.066118430844
202105,1호선,석수,204904,182130,37.4343424740399,126.902529209911
202105,1호선,성균관대,299822,297758,37.3001863040678,126.972261050259
202105,1호선,성환,81151,79337,36.9167500567322,127.126732155397
202105,1호선,세류,61576,57687,37.2442506519983,127.014111849323
202105,1호선,세마,54882,50824,37.1869917898194,127.043062518202
202105,1호선,소사,192146,185224,37.4824529147477,126.796018552602
202105,1호선,소요산,60626,50830,37.947953996357,127.061213156402
202105,1호선,송내,561383,561306,37.4876747409104,126.752771844443
202105,1호선,송탄,85891,80812,37.0752833781957,127.054299835138
202105,1호선,수원,710007,747303,37.2656768667795,127.000096053009
202105,1호선,시청,422794,431124,37.5654385176408,126.976983237511
202105,1호선,신길,193216,162441,37.5176677017212,126.914336937521
202105,1호선,신도림,85326,86597,37.5087701449787,126.891080501385
202105,1호선,신설동,280463,273210,37.5762451837487,127.023278761358
202105,1호선,신이문,173598,160972,37.604278644666,127.069577322142
202105,1호선,신창,34109,32626,36.7694848050308,126.949921514343
202105,1호선,쌍용,43959,41460,36.793655090373,127.121594290099
202105,1호선,아산,59780,55624,36.7920474174232,127.104115243093
202105,1호선,안양,486489,486236,37.4014349994721,126.92300270344
202105,1호선,양주,159634,147867,37.7736548042753,127.044790945301
202105,1호선,역곡,573593,568789,37.4852888314378,126.811871466794
202105,1호선,영등포,748669,770135,37.5156680341198,126.907665995469
202105,1호선,오류동,250772,236058,37.494359185399,126.844600701673
202105,1호선,오산,197763,195938,37.1458951784684,127.066844907861
202105,1호선,오산대,71909,66476,37.1693006160923,127.063064763281
202105,1호선,옥수,1157,795,37.5409877747326,127.018965435917
202105,1호선,온수,145851,140098,37.4921502838112,126.823380714316
202105,1호선,온양온천,70027,71777,36.7804682813951,127.003451110541
202105,1호선,왕십리,276632,311073,37.5612217415191,127.036655378283
202105,1호선,외대앞,146719,146440,37.5954136758127,127.063058800869
202105,1호선,용산,658180,672389,37.5297718014452,126.964741503485
202105,1호선,월계,139937,131018,37.6321089404669,127.058729394991
202105,1호선,응봉,38182,33240,37.5504482266748,127.034927944532
202105,1호선,의왕,185817,184760,37.3211117738404,126.948383028902
202105,1호선,의정부,368962,381233,37.7379901517646,127.045879450143
202105,1호선,이촌,78708,59682,37.522520254623,126.973683151228
202105,1호선,인천,76534,59181,37.4765938446837,126.617089760956
202105,1호선,제기동,343194,349006,37.5781967284885,127.034690599752
202105,1호선,제물포,223290,214610,37.466803102521,126.656869633392
202105,1호선,종각,694365,675971,37.5702140381269,126.983239678933
202105,1호선,종로3가,512767,467950,37.5704266025836,126.99202930223
202105,1호선,종로5가,456259,454875,37.5709075371016,127.001916647342
202105,1호선,주안,393156,356111,37.464767076602,126.679517004054
202105,1호선,중동,189419,178879,37.4866184306426,126.764292213307
202105,1호선,지제,2948,2759,37.0187847572567,127.070485287852
202105,1호선,지행,131024,130605,37.8918774567748,127.055664161171
202105,1호선,직산,15293,15276,36.8713897700414,127.143691456107
202105,1호선,진위,32113,28157,37.1099375555493,127.062366903315
202105,1호선,창동,8,0,37.6532174818989,127.047714954434
202105,1호선,천안,105133,106423,36.8123208138282,127.146822493854
202105,1호선,청량리,708128,726241,37.5802331563072,127.045085886324
202105,1호선,평택,243504,239191,36.9918974768998,127.083288658126
202105,1호선,평택지제,58061,55071,37.0187847572567,127.070485287852
202105,1호선,한남,84774,80272,37.5291881521046,127.008249820572
202105,1호선,화서,152159,147482,37.2848936747156,126.989199634131
202105,1호선,회룡,255711,255424,37.7244219058017,127.047218627472
202106,1호선,가능,145939,140577,37.7483685951812,127.044220735748
202106,1호선,가산디지털단지,415250,481621,37.4815957375443,126.882559483336
202106,1호선,간석,134004,127534,37.4646879052409,126.693451172704
202106,1호선,개봉,475055,481615,37.4945222528654,126.859102583368
202106,1호선,관악,162990,150577,37.4188017578979,126.909121118476
202106,1호선,광명,71945,63205,37.4163635638303,126.884877197434
202106,1호선,광운대,188736,181002,37.6230335564713,127.06176348127
202106,1호선,구로,422130,429470,37.5024345090279,126.881491595821
202106,1호선,구일,152601,154871,37.4963911827294,126.869920428658
202106,1호선,군포,171202,170481,37.354076121748,126.948484962089
202106,1호선,금정,583952,591470,37.3722878708479,126.943387264162
202106,1호선,금천구청,264821,265131,37.455609978438,126.894514076077
202106,1호선,남영,207000,216060,37.5405646005342,126.971332437837
202106,1호선,노량진,182157,184695,37.5135735646312,126.940826454376
202106,1호선,녹양,103253,98937,37.7593972381027,127.042273911226
202106,1호선,녹천,104874,88632,37.6456959058103,127.050919992127
202106,1호선,당정,139954,133031,37.3444543328447,126.948347418727
202106,1호선,대방,288170,293945,37.5128688879851,126.925248506022
202106,1호선,덕계,68007,60938,37.8187729615258,127.056653419502
202106,1호선,덕정,127162,123462,37.844283985167,127.061969695022
202106,1호선,도봉,131922,127095,37.6803629061562,127.045764016316
202106,1호선,도봉산,168266,106884,37.6891205614059,127.046528790935
202106,1호선,도원,75460,76357,37.468791983109,126.642404388038
202106,1호선,도화,94908,88382,37.4661106428252,126.668375888234
202106,1호선,독산,383990,405233,37.4659873169402,126.889514168718
202106,1호선,동대문,241377,229852,37.5717775660734,127.011167102297
202106,1호선,동두천,47590,53851,37.9278370541411,127.054940223638
202106,1호선,동두천중앙,68704,66642,37.9018057802045,127.056238895955
202106,1호선,동묘앞,171330,179087,37.5733722075697,127.01675118037
202106,1호선,동암,334035,334705,37.4710056673671,126.702935214739
202106,1호선,동인천,308641,292226,37.4759574845683,126.631750522383
202106,1호선,두정,113841,115900,36.8329346310528,127.149020699344
202106,1호선,망월사,164962,167356,37.725963479768,127.046509519875
202106,1호선,명학,202801,202058,37.3852171904558,126.935265701361
202106,1호선,방학,210911,205761,37.6663490420969,127.044424667701
202106,1호선,배방,21874,21033,36.7775631745193,127.052904723378
202106,1호선,백운,159330,157076,37.4832252226726,126.70727338322
202106,1호선,병점,311513,310950,37.2068017946815,127.033243427141
202106,1호선,보산,33328,30333,37.9143185033452,127.057237110508
202106,1호선,봉명,27408,26274,36.8012573235829,127.135835679685
202106,1호선,부개,190538,177857,37.4883181353962,126.740251327956
202106,1호선,부천,711829,715118,37.4840369248427,126.782649695027
202106,1호선,부평,647432,688710,37.4904472744166,126.723486369222
202106,1호선,서동탄,34014,29638,37.1959264123992,127.052133990784
202106,1호선,서빙고,42292,38771,37.5199555398566,126.990048630943
202106,1호선,서울,1055673,925024,37.549118478341,126.970484281315
202106,1호선,서울,1055673,925024,37.549118478341,126.970484281315
202106,1호선,서정리,142601,132502,37.0570033704623,127.053006355073
202106,1호선,석계,176489,201886,37.6150480846952,127.066118430844
202106,1호선,석수,221069,195639,37.4343424740399,126.902529209911
202106,1호선,성균관대,316556,314021,37.3001863040678,126.972261050259
202106,1호선,성환,81858,80851,36.9167500567322,127.126732155397
202106,1호선,세류,67440,62839,37.2442506519983,127.014111849323
202106,1호선,세마,59479,55117,37.1869917898194,127.043062518202
202106,1호선,소사,197013,193222,37.4824529147477,126.796018552602
202106,1호선,소요산,60017,50999,37.947953996357,127.061213156402
202106,1호선,송내,607379,608963,37.4876747409104,126.752771844443
202106,1호선,송탄,90426,84353,37.0752833781957,127.054299835138
202106,1호선,수원,735159,775789,37.2656768667795,127.000096053009
202106,1호선,시청,469036,479343,37.5654385176408,126.976983237511
202106,1호선,신길,208898,176631,37.5176677017212,126.914336937521
202106,1호선,신도림,94167,95240,37.5087701449787,126.891080501385
202106,1호선,신설동,307039,300153,37.5762451837487,127.023278761358
202106,1호선,신이문,187022,172861,37.604278644666,127.069577322142
202106,1호선,신창,29947,28834,36.7694848050308,126.949921514343
202106,1호선,쌍용,45221,42282,36.793655090373,127.121594290099
202106,1호선,아산,60848,57038,36.7920474174232,127.104115243093
202106,1호선,안양,514277,513648,37.4014349994721,126.92300270344
202106,1호선,양주,168763,156319,37.7736548042753,127.044790945301
202106,1호선,역곡,609390,602967,37.4852888314378,126.811871466794
202106,1호선,영등포,791736,816593,37.5156680341198,126.907665995469
202106,1호선,오류동,269368,252149,37.494359185399,126.844600701673
202106,1호선,오산,210176,207564,37.1458951784684,127.066844907861
202106,1호선,오산대,76874,72049,37.1693006160923,127.063064763281
202106,1호선,옥수,1203,767,37.5409877747326,127.018965435917
202106,1호선,온수,157195,150361,37.4921502838112,126.823380714316
202106,1호선,온양온천,73890,75490,36.7804682813951,127.003451110541
202106,1호선,왕십리,297801,334494,37.5612217415191,127.036655378283
202106,1호선,외대앞,152365,152146,37.5954136758127,127.063058800869
202106,1호선,용산,698865,714975,37.5297718014452,126.964741503485
202106,1호선,월계,148971,139991,37.6321089404669,127.058729394991
202106,1호선,응봉,41026,34806,37.5504482266748,127.034927944532
202106,1호선,의왕,203310,201957,37.3211117738404,126.948383028902
202106,1호선,의정부,389701,402028,37.7379901517646,127.045879450143
202106,1호선,이촌,85058,65194,37.522520254623,126.973683151228
202106,1호선,인천,77131,58580,37.4765938446837,126.617089760956
202106,1호선,제기동,365373,373446,37.5781967284885,127.034690599752
202106,1호선,제물포,241151,231686,37.466803102521,126.656869633392
202106,1호선,종각,767038,752733,37.5702140381269,126.983239678933
202106,1호선,종로3가,545985,498690,37.5704266025836,126.99202930223
202106,1호선,종로5가,492892,491052,37.5709075371016,127.001916647342
202106,1호선,주안,416067,377091,37.464767076602,126.679517004054
202106,1호선,중동,205652,194368,37.4866184306426,126.764292213307
202106,1호선,지행,140481,140220,37.8918774567748,127.055664161171
202106,1호선,직산,16372,16330,36.8713897700414,127.143691456107
202106,1호선,진위,35377,30809,37.1099375555493,127.062366903315
202106,1호선,창동,7,0,37.6532174818989,127.047714954434
202106,1호선,천안,107197,110016,36.8123208138282,127.146822493854
202106,1호선,청량리,752518,773078,37.5802331563072,127.045085886324
202106,1호선,평택,250942,247196,36.9918974768998,127.083288658126
202106,1호선,평택지제,65384,62065,37.0187847572567,127.070485287852
202106,1호선,한남,91970,86779,37.5291881521046,127.008249820572
202106,1호선,화서,167008,160871,37.2848936747156,126.989199634131
202106,1호선,회룡,274724,272899,37.7244219058017,127.047218627472
202107,1호선,가능,132599,128145,37.7483685951812,127.044220735748
202107,1호선,가산디지털단지,366247,429708,37.4815957375443,126.882559483336
202107,1호선,간석,119837,114920,37.4646879052409,126.693451172704
202107,1호선,개봉,429198,437669,37.4945222528654,126.859102583368
202107,1호선,관악,142873,134160,37.4188017578979,126.909121118476
202107,1호선,광명,62224,56241,37.4163635638303,126.884877197434
202107,1호선,광운대,155843,147010,37.6230335564713,127.06176348127
202107,1호선,구로,385078,390130,37.5024345090279,126.881491595821
202107,1호선,구일,124657,127365,37.4963911827294,126.869920428658
202107,1호선,군포,158057,157343,37.354076121748,126.948484962089
202107,1호선,금정,524002,530664,37.3722878708479,126.943387264162
202107,1호선,금천구청,234512,235595,37.455609978438,126.894514076077
202107,1호선,남영,180549,188717,37.5405646005342,126.971332437837
202107,1호선,노량진,160031,161174,37.5135735646312,126.940826454376
202107,1호선,녹양,91934,88089,37.7593972381027,127.042273911226
