사용월,호선명,지하철역,승차총승객수,하차총승객수
202004,7호선,부평구청,38403,32594
202004,7호선,사가정,71099,68439
202004,7호선,삼산체육관,17121,15856
202004,7호선,상도,38849,36872
202004,7호선,상동,53747,53504
202004,7호선,상봉,76302,71558
202004,7호선,수락산,63732,63582
202004,7호선,숭실대입구,42350,42574
202004,7호선,신대방삼거리,62207,58435
202004,7호선,신중동,52987,52696
202004,7호선,신풍,43162,40766
202004,7호선,어린이대공원,50069,49886
202004,7호선,온수,31483,31212
202004,7호선,용마산,25597,26893
202004,7호선,이수,64224,61331
202004,7호선,장승배기,38885,37146
202004,7호선,장암,10365,7722
202004,7호선,중계,52073,46374
202004,7호선,중곡,38795,36369
202004,7호선,중화,46158,43953
202004,7호선,천왕,33792,31870
202004,7호선,철산,84204,85440
202004,7호선,청담,53243,56231
202004,7호선,춘의,27065,25692
202004,7호선,태릉입구,35349,31741
202004,7호선,하계,68011,63246
202004,7호선,학동,47443,50593
202005,7호선,가산디지털단지,118876,110795
202005,7호선,강남구청,67717,75076
202005,7호선,건대입구,82397,86984
202005,7호선,고속터미널,120006,87147
202005,7호선,공릉,68795,69350
202005,7호선,광명사거리,138004,136732
202005,7호선,군자,81567,62467
202005,7호선,굴포천,46763,47169
202005,7호선,까치울,41511,41148
202005,7호선,남구로,68336,68885
202005,7호선,남성,60704,57575
202005,7호선,내방,56803,57281
202005,7호선,노원,118698,125039
202005,7호선,논현,81096,87511
202005,7호선,대림,60891,60438
202005,7호선,도봉산,57227,78873
202005,7호선,뚝섬유원지,84155,82661
202005,7호선,마들,63355,58749
202005,7호선,먹골,62692,60663
202005,7호선,면목,89191,85905
202005,7호선,반포,34913,33341
202005,7호선,보라매,47165,45783
202005,7호선,부천시청,62229,60426
202005,7호선,부천종합운동장,22955,20597
202005,7호선,부평구청,51936,43994
202005,7호선,사가정,97005,93997
202005,7호선,삼산체육관,23348,21214
202005,7호선,상도,54769,52197
202005,7호선,상동,72685,72131
202005,7호선,상봉,102868,97945
202005,7호선,수락산,84510,83370
202005,7호선,숭실대입구,61775,62541
202005,7호선,신대방삼거리,87091,82728
202005,7호선,신중동,70789,70166
202005,7호선,신풍,60939,58039
202005,7호선,어린이대공원,69260,68931
202005,7호선,온수,44470,44084
202005,7호선,용마산,34342,35045
202005,7호선,이수,90066,87030
202005,7호선,장승배기,56266,54083
202005,7호선,장암,13981,9655
202005,7호선,중계,73385,65135
202005,7호선,중곡,53832,50137
202005,7호선,중화,64514,61404
202005,7호선,천왕,47614,44723
202005,7호선,철산,117351,119116
202005,7호선,청담,78871,83650
202005,7호선,춘의,36416,34488
202005,7호선,태릉입구,53537,48785
202005,7호선,하계,98914,92910
202005,7호선,학동,73823,78766
202006,7호선,가산디지털단지,94756,88760
202006,7호선,강남구청,56100,62922
202006,7호선,건대입구,69945,72741
202006,7호선,고속터미널,95768,72632
202006,7호선,공릉,57492,57442
202006,7호선,광명사거리,109671,108633
202006,7호선,군자,67571,51339
202006,7호선,굴포천,37561,37762
202006,7호선,까치울,32686,32558
202006,7호선,남구로,54087,55115
202006,7호선,남성,50053,46934
202006,7호선,내방,47440,47436
202006,7호선,노원,98581,103528
202006,7호선,논현,65125,71570
202006,7호선,대림,49137,49029
202006,7호선,도봉산,47843,67517
202006,7호선,뚝섬유원지,74717,70597
202006,7호선,마들,52452,48308
202006,7호선,먹골,49879,48027
202006,7호선,면목,73864,71043
202006,7호선,반포,28858,27678
202006,7호선,보라매,40655,39208
202006,7호선,부천시청,51593,50372
202006,7호선,부천종합운동장,18551,16783
202006,7호선,부평구청,42277,35351
202006,7호선,사가정,78921,75983
202006,7호선,삼산체육관,19303,17766
202006,7호선,상도,46910,43857
202006,7호선,상동,58307,58221
202006,7호선,상봉,84617,79893
202006,7호선,수락산,71993,71289
202006,7호선,숭실대입구,53144,53048
202006,7호선,신대방삼거리,72075,67553
202006,7호선,신중동,57268,56880
202006,7호선,신풍,49230,46283
202006,7호선,어린이대공원,63561,62341
202006,7호선,온수,36303,36095
202006,7호선,용마산,28874,29471
202006,7호선,이수,73802,71222
202006,7호선,장승배기,45911,44392
202006,7호선,장암,12360,8705
202006,7호선,중계,59855,53243
202006,7호선,중곡,43727,41140
202006,7호선,중화,52590,49776
202006,7호선,천왕,39572,37206
202006,7호선,철산,96346,97863
202006,7호선,청담,64502,69200
202006,7호선,춘의,30469,28712
202006,7호선,태릉입구,42082,38727
202006,7호선,하계,81071,76099
202006,7호선,학동,59685,63824
202007,7호선,가산디지털단지,94371,87551
202007,7호선,강남구청,56629,62906
202007,7호선,건대입구,71274,75171
202007,7호선,고속터미널,94911,70951
202007,7호선,공릉,57157,56951
202007,7호선,광명사거리,115078,113678
202007,7호선,군자,69124,52774
202007,7호선,굴포천,39989,40218
202007,7호선,까치울,35286,35061
202007,7호선,남구로,56767,57666
202007,7호선,남성,51160,47500
202007,7호선,내방,49570,49529
202007,7호선,노원,101865,107066
202007,7호선,논현,68029,75275
202007,7호선,대림,51431,52245
202007,7호선,도봉산,47301,66517
202007,7호선,뚝섬유원지,71232,66378
202007,7호선,마들,53063,48882
202007,7호선,먹골,50563,48729
202007,7호선,면목,73651,70689
202007,7호선,반포,29312,28373
202007,7호선,보라매,38991,37473
202007,7호선,부천시청,55790,54511
202007,7호선,부천종합운동장,19347,17582
202007,7호선,부평구청,45425,38621
202007,7호선,사가정,80164,77794
202007,7호선,삼산체육관,20533,18574
202007,7호선,상도,47779,44948
202007,7호선,상동,63575,64003
202007,7호선,상봉,86133,81992
202007,7호선,수락산,73148,72650
202007,7호선,숭실대입구,52094,52332
202007,7호선,신대방삼거리,73499,68963
202007,7호선,신중동,61736,61504
202007,7호선,신풍,50819,48544
202007,7호선,어린이대공원,59279,56453
202007,7호선,온수,37773,37748
202007,7호선,용마산,29136,28973
202007,7호선,이수,76044,73215
202007,7호선,장승배기,48042,46033
202007,7호선,장암,13691,9692
202007,7호선,중계,60844,53895
202007,7호선,중곡,44896,41465
202007,7호선,중화,52923,50575
202007,7호선,천왕,40233,37663
202007,7호선,철산,101780,102913
202007,7호선,청담,65678,70265
202007,7호선,춘의,31902,30157
202007,7호선,태릉입구,42653,38644
202007,7호선,하계,81116,75413
202007,7호선,학동,61677,66308
202008,7호선,가산디지털단지,94168,86924
202008,7호선,강남구청,55928,63095
202008,7호선,건대입구,71839,73499
202008,7호선,고속터미널,99925,72219
202008,7호선,공릉,57160,56742
202008,7호선,광명사거리,116921,115745
202008,7호선,군자,69434,53542
202008,7호선,굴포천,40722,41724
202008,7호선,까치울,34066,33971
202008,7호선,남구로,62085,63759
202008,7호선,남성,52153,49334
202008,7호선,내방,51396,51125
202008,7호선,노원,100054,104196
202008,7호선,논현,66935,74348
202008,7호선,대림,57859,57929
202008,7호선,도봉산,42018,57634
202008,7호선,뚝섬유원지,40179,38228
202008,7호선,마들,54005,50274
202008,7호선,먹골,49722,48301
202008,7호선,면목,75000,72868
202008,7호선,반포,29621,28182
202008,7호선,보라매,39935,38146
202008,7호선,부천시청,57229,55521
202008,7호선,부천종합운동장,18928,16734
202008,7호선,부평구청,44980,38837
202008,7호선,사가정,81192,79554
202008,7호선,삼산체육관,19371,18136
202008,7호선,상도,48613,45598
202008,7호선,상동,62793,62891
202008,7호선,상봉,86441,81941
202008,7호선,수락산,69172,68542
202008,7호선,숭실대입구,51423,51311
202008,7호선,신대방삼거리,75817,71246
202008,7호선,신중동,61664,61132
202008,7호선,신풍,53736,50965
202008,7호선,어린이대공원,56284,53532
202008,7호선,온수,37549,37386
202008,7호선,용마산,29402,28725
202008,7호선,이수,75195,72583
202008,7호선,장승배기,48726,46309
202008,7호선,장암,11398,7801
202008,7호선,중계,60733,54436
202008,7호선,중곡,44352,41662
202008,7호선,중화,53296,51026
202008,7호선,천왕,41883,38975
202008,7호선,철산,98525,99920
202008,7호선,청담,67901,72508
202008,7호선,춘의,33727,32060
202008,7호선,태릉입구,41317,37506
202008,7호선,하계,80164,74651
202008,7호선,학동,59507,62997
202009,7호선,가산디지털단지,81774,76266
202009,7호선,강남구청,44778,49952
202009,7호선,건대입구,55714,55954
202009,7호선,고속터미널,66277,51173
202009,7호선,공릉,46504,46403
202009,7호선,광명사거리,97557,96843
202009,7호선,군자,55422,43243
202009,7호선,굴포천,32437,33047
202009,7호선,까치울,28391,27992
202009,7호선,남구로,49900,51682
202009,7호선,남성,42268,40031
202009,7호선,내방,40646,40679
202009,7호선,노원,77571,80542
202009,7호선,논현,55065,59720
202009,7호선,대림,45217,45078
202009,7호선,도봉산,39374,56924
202009,7호선,뚝섬유원지,48735,46886
202009,7호선,마들,44698,42002
202009,7호선,먹골,40248,39068
202009,7호선,면목,62205,60278
202009,7호선,반포,23533,22773
202009,7호선,보라매,34071,32489
202009,7호선,부천시청,46782,45959
202009,7호선,부천종합운동장,16451,15070
202009,7호선,부평구청,36414,31378
202009,7호선,사가정,68440,66191
202009,7호선,삼산체육관,15935,14649
202009,7호선,상도,39878,37798
202009,7호선,상동,47505,47964
202009,7호선,상봉,70331,67339
202009,7호선,수락산,59530,59532
202009,7호선,숭실대입구,42930,43255
202009,7호선,신대방삼거리,62649,59408
202009,7호선,신중동,48703,48293
202009,7호선,신풍,43309,41192
202009,7호선,어린이대공원,47729,45784
202009,7호선,온수,31189,30919
202009,7호선,용마산,24709,25756
202009,7호선,이수,59771,57356
202009,7호선,장승배기,38171,36672
202009,7호선,장암,10549,7274
202009,7호선,중계,50336,44916
202009,7호선,중곡,37005,35067
202009,7호선,중화,44240,42476
202009,7호선,천왕,35116,33263
202009,7호선,철산,77457,78379
202009,7호선,청담,54801,57942
202009,7호선,춘의,27610,26479
202009,7호선,태릉입구,33578,30408
202009,7호선,하계,64368,60215
202009,7호선,학동,45934,49165
202010,7호선,가산디지털단지,116306,108629
202010,7호선,강남구청,61154,68176
202010,7호선,건대입구,76685,81095
202010,7호선,고속터미널,113879,76953
202010,7호선,공릉,63915,64126
202010,7호선,광명사거리,123968,122746
202010,7호선,군자,74738,56907
202010,7호선,굴포천,44399,44726
202010,7호선,까치울,39917,38988
202010,7호선,남구로,63503,64693
202010,7호선,남성,55830,52641
202010,7호선,내방,53465,53942
202010,7호선,노원,106470,113087
202010,7호선,논현,75105,82814
202010,7호선,대림,60717,62033
202010,7호선,도봉산,56209,80111
202010,7호선,뚝섬유원지,63403,61543
202010,7호선,마들,59945,55164
202010,7호선,먹골,55799,54029
202010,7호선,면목,81263,77772
202010,7호선,반포,30383,29405
202010,7호선,보라매,43867,42624
202010,7호선,부천시청,65034,64477
202010,7호선,부천종합운동장,22342,20199
202010,7호선,부평구청,49859,42278
202010,7호선,사가정,92113,88331
202010,7호선,삼산체육관,23610,21830
202010,7호선,상도,51767,49541
202010,7호선,상동,70172,70751
202010,7호선,상봉,94687,90193
202010,7호선,수락산,80755,78885
202010,7호선,숭실대입구,59116,60105
202010,7호선,신대방삼거리,80121,76982
202010,7호선,신중동,66166,65680
202010,7호선,신풍,57935,54554
202010,7호선,어린이대공원,68973,67470
202010,7호선,온수,41224,41134
202010,7호선,용마산,33362,34559
202010,7호선,이수,81497,78606
202010,7호선,장승배기,49934,48402
202010,7호선,장암,13517,9379
202010,7호선,중계,66969,59602
202010,7호선,중곡,49539,46697
202010,7호선,중화,56723,54161
202010,7호선,천왕,47851,44995
202010,7호선,철산,108235,109919
202010,7호선,청담,72296,77505
202010,7호선,춘의,35906,33355
202010,7호선,태릉입구,47339,42894
202010,7호선,하계,90764,83890
202010,7호선,학동,66910,72347
202011,7호선,가산디지털단지,114952,106265
202011,7호선,강남구청,63374,69654
202011,7호선,건대입구,76423,79357
202011,7호선,고속터미널,110473,80821
202011,7호선,공릉,62144,62018
202011,7호선,광명사거리,122528,121217
202011,7호선,군자,73156,56105
202011,7호선,굴포천,43770,44682
202011,7호선,까치울,36966,36277
202011,7호선,남구로,63907,65384
202011,7호선,남성,54713,52128
202011,7호선,내방,53191,53564
202011,7호선,노원,104206,107346
202011,7호선,논현,73015,80018
202011,7호선,대림,59439,59299
202011,7호선,도봉산,47805,67710
202011,7호선,뚝섬유원지,47401,45833
202011,7호선,마들,56937,52992
202011,7호선,먹골,55116,54065
202011,7호선,면목,78202,76143
202011,7호선,반포,28911,27939
202011,7호선,보라매,44355,42666
202011,7호선,부천시청,62622,62161
202011,7호선,부천종합운동장,20516,18419
202011,7호선,부평구청,48994,42020
202011,7호선,사가정,88432,85231
202011,7호선,삼산체육관,23076,21282
202011,7호선,상도,52974,50107
202011,7호선,상동,69489,69391
202011,7호선,상봉,91539,86590
202011,7호선,수락산,73515,71796
202011,7호선,숭실대입구,57652,58431
202011,7호선,신대방삼거리,78666,75343
202011,7호선,신중동,64984,63720
202011,7호선,신풍,57538,54831
202011,7호선,어린이대공원,68560,66052
202011,7호선,온수,40604,40719
202011,7호선,용마산,31492,32097
202011,7호선,이수,80697,77089
202011,7호선,장승배기,49486,46965
202011,7호선,장암,11564,7642
202011,7호선,중계,65095,58451
202011,7호선,중곡,48569,45909
202011,7호선,중화,55787,53443
202011,7호선,천왕,45862,43391
202011,7호선,철산,106191,107582
202011,7호선,청담,75501,81373
202011,7호선,춘의,35418,33164
202011,7호선,태릉입구,45273,41546
202011,7호선,하계,86910,82046
202011,7호선,학동,74496,79991
202012,7호선,가산디지털단지,73861,68698
202012,7호선,강남구청,41727,45342
202012,7호선,건대입구,52127,49659
202012,7호선,고속터미널,60314,46662
202012,7호선,공릉,39457,39805
202012,7호선,광명사거리,82320,82916
202012,7호선,군자,49386,39061
202012,7호선,굴포천,28132,29341
202012,7호선,까치울,23184,23402
202012,7호선,남구로,45204,46946
202012,7호선,남성,36651,35480
202012,7호선,내방,35828,35583
202012,7호선,노원,69610,69488
202012,7호선,논현,48705,52147
202012,7호선,대림,36552,36649
202012,7호선,도봉산,30969,45493
202012,7호선,뚝섬유원지,27050,26081
202012,7호선,마들,39417,37731
202012,7호선,먹골,37212,36621
202012,7호선,면목,54385,54151
202012,7호선,반포,19618,18875
202012,7호선,보라매,28467,27604
202012,7호선,부천시청,40476,39998
202012,7호선,부천종합운동장,14494,13230
202012,7호선,부평구청,32056,28617
202012,7호선,사가정,60878,60215
202012,7호선,삼산체육관,13580,12697
202012,7호선,상도,38457,37039
202012,7호선,상동,41097,41193
202012,7호선,상봉,61442,58690
